,longitude,latitude,acq_date,DEM,fire,2_at
681,87.9522,26.4637,2019-03-22,77.78257751464844,1,299.4957580566406
682,81.8468,28.3053,2019-05-09,557.6267700195312,1,300.72320556640625
683,81.6207,28.4471,2019-04-27,1324.7083740234375,1,301.4299011230469
684,81.1808,28.8102,2019-03-16,432.7625427246094,0,287.830078125
685,81.2986,28.7415,2019-04-02,458.8198547363281,0,295.4738464355469
686,81.5339,28.3555,2019-05-26,614.1190185546875,0,301.932373046875
687,83.0164,27.9736,2019-05-11,902.0776977539062,1,299.5533142089844
688,81.3043,28.7967,2019-05-06,508.41790771484375,1,297.0517883300781
689,82.0991,28.1689,2019-06-05,577.0413818359375,0,301.4790954589844
690,81.3097,29.664,2019-03-06,1819.4068603515625,1,265.80029296875
691,81.3848,28.9615,2019-04-11,1260.5404052734375,0,294.1698913574219
692,80.7163,29.0361,2019-05-18,1368.11474609375,0,296.73095703125
693,81.1723,29.0079,2019-05-17,1171.6885986328125,1,292.9888610839844
694,80.2659,29.0679,2019-04-22,829.3798217773438,0,293.3980407714844
695,82.5385,27.9072,2019-04-19,594.3492431640625,1,294.7088317871094
696,82.8177,28.093,2019-06-16,1211.057861328125,0,298.0971984863281
697,81.4757,28.4112,2019-05-25,483.1797790527344,1,304.2807922363281
698,80.986,28.8847,2019-03-23,1479.6309814453125,0,290.24078369140625
699,80.4821,28.9972,2019-04-20,1302.572998046875,0,296.6435241699219
700,80.6309,28.9477,2019-05-28,1237.555908203125,0,302.5462646484375
701,80.4046,29.167,2019-04-11,796.4873657226562,0,294.5111083984375
702,85.7605,27.4498,2019-05-28,1068.985107421875,1,297.4602355957031
703,81.0077,28.8936,2019-05-09,697.490478515625,1,297.7554016113281
704,84.9267,28.3668,2019-12-05,2879.432373046875,1,264.114013671875
705,84.9032,27.2294,2019-01-20,185.2514038085937,0,288.6605529785156
706,80.3711,29.1097,2019-05-10,764.1707153320312,0,299.3298034667969
707,81.8732,28.4107,2019-04-02,634.4796752929688,0,294.4789733886719
708,81.5105,28.6906,2019-05-31,513.822265625,0,301.9345397949219
709,85.362,27.4295,2019-04-24,646.9664916992188,0,293.6354064941406
710,81.2711,28.7637,2019-04-30,266.3101806640625,1,298.4759826660156
711,83.3864,27.7188,2019-06-12,310.72296142578125,0,302.3678894042969
712,82.2122,27.8734,2019-01-01,516.869873046875,0,285.8546447753906
713,82.8355,28.0057,2019-01-22,993.5955810546876,0,283.6302185058594
714,85.7178,27.6821,2019-01-13,1118.4647216796875,0,281.45355224609375
715,82.1767,27.9512,2019-03-04,506.22119140625,0,289.44036865234375
716,80.8619,28.6444,2019-01-29,170.8787078857422,0,284.81695556640625
717,81.443,28.7701,2019-06-06,460.8871154785156,0,300.1900634765625
718,81.5168,28.6066,2019-04-28,755.9682006835938,0,298.7056884765625
719,81.6067,28.3757,2019-01-29,480.3102722167969,0,284.7536315917969
720,82.4722,27.8074,2019-12-31,280.5694274902344,0,281.7478942871094
721,81.9171,28.1246,2019-04-25,273.23883056640625,1,301.1513977050781
722,80.1499,28.8725,2019-05-12,187.89425659179688,0,304.67083740234375
723,82.057,28.2041,2019-03-20,580.0069580078125,0,292.0238952636719
724,85.7178,27.6821,2019-05-12,1118.4647216796875,0,294.6244812011719
725,82.25,28.3594,2019-03-11,1520.8026123046875,0,286.6565246582031
726,80.6127,29.0967,2019-05-08,1599.595458984375,1,298.38079833984375
727,82.0916,28.069,2019-12-29,721.036376953125,0,281.1620178222656
728,82.9019,27.8292,2019-02-16,573.6651000976562,0,287.5081787109375
729,81.4146,28.3896,2019-03-15,240.3778686523437,0,295.1304931640625
730,80.6652,28.9991,2019-05-21,1572.323974609375,0,301.4845886230469
731,80.4789,29.409,2019-06-06,1135.829833984375,1,298.9036560058594
732,82.8575,27.941,2019-04-22,662.85595703125,0,295.6737365722656
733,85.284,27.1881,2019-06-16,182.581787109375,0,305.0555114746094
734,82.1563,28.0134,2019-04-19,291.7516784667969,1,294.96630859375
735,81.1221,28.7008,2019-04-18,224.0218048095703,0,294.3730163574219
736,82.1091,28.3223,2019-01-04,1563.265869140625,0,283.0968933105469
737,81.5061,28.4686,2019-05-25,333.50164794921875,1,302.7967834472656
738,80.2551,29.079,2019-04-04,587.5962524414062,0,294.5687561035156
739,84.2224,27.5256,2019-03-20,189.82391357421875,0,291.7649230957031
740,86.0129,27.0567,2019-03-24,434.2662353515625,1,293.2965393066406
741,82.0387,28.5833,2019-03-21,1463.6778564453125,0,285.9590148925781
742,81.5242,28.469,2019-04-14,550.992431640625,0,299.90826416015625
743,81.3389,28.6057,2019-05-01,488.79986572265625,1,301.7455749511719
744,80.6475,28.6865,2019-04-25,175.0349884033203,0,301.84979248046875
745,81.7223,28.2586,2019-03-29,194.3578948974609,0,295.756103515625
746,82.2291,27.994,2019-03-17,440.7235412597656,0,294.0786437988281
747,83.0107,28.1335,2019-01-22,1503.48779296875,0,282.9840393066406
748,81.4098,28.974,2019-05-22,1070.8363037109375,1,298.767578125
749,80.9622,28.5333,2019-12-06,153.58041381835938,0,288.53509521484375
750,81.4877,28.6948,2019-06-08,681.8209838867188,0,300.64373779296875
751,81.1269,29.1414,2019-03-05,1598.3155517578125,0,282.08636474609375
752,81.855,28.1808,2019-04-01,301.5241394042969,0,298.77294921875
753,81.9588,28.3081,2019-05-15,605.1383056640625,0,298.93182373046875
754,81.6547,28.3249,2019-03-31,340.7374267578125,0,298.4281005859375
755,82.7352,27.869,2019-05-13,661.7586059570312,0,300.8329162597656
756,81.8241,28.2247,2019-05-07,422.2612609863281,1,301.74517822265625
757,80.6261,29.1067,2019-03-22,1397.077392578125,0,290.3146667480469
758,84.1052,27.5388,2019-06-17,121.79597473144533,0,301.3685607910156
759,80.6475,28.6865,2019-05-14,175.0349884033203,0,302.9139709472656
760,82.1218,28.0229,2019-03-12,230.68458557128903,0,291.9072265625
761,80.6887,29.056,2019-03-14,1717.7060546875,0,289.26104736328125
762,87.7747,27.4701,2019-04-18,2023.0537109375,0,282.5669860839844
763,80.8634,28.6298,2019-12-06,166.5012664794922,0,288.53509521484375
764,80.167,28.886,2019-06-12,193.5474090576172,0,305.4228515625
765,82.6407,27.7853,2019-04-22,335.9761657714844,1,296.4796447753906
766,85.8817,27.233,2019-04-27,635.3257446289062,0,298.7055358886719
767,81.8213,27.9344,2019-04-05,143.39605712890625,1,300.6556091308594
768,81.2797,28.5128,2019-04-22,178.37867736816406,1,297.079833984375
769,82.5823,27.7601,2019-05-14,458.8581848144531,0,299.57794189453125
770,80.9733,28.9014,2019-05-02,959.3831787109376,1,299.11834716796875
771,83.0417,28.1484,2019-12-30,1761.849853515625,0,280.1453857421875
772,80.8523,28.9371,2019-05-24,1130.4678955078125,1,299.0673522949219
773,80.1619,28.911,2019-03-13,200.400619506836,0,293.89813232421875
774,80.61,29.0898,2019-05-06,1635.1610107421875,1,296.2779235839844
775,81.4697,28.4131,2019-05-25,460.1134643554688,1,304.2807922363281
776,81.835,28.1497,2019-03-31,190.27761840820312,0,299.1977844238281
777,82.0695,28.4269,2019-02-18,1609.652099609375,0,284.4516906738281
778,82.5843,27.7616,2019-05-18,459.7801208496094,0,301.0787658691406
779,81.8628,28.1451,2019-03-11,216.74061584472656,0,292.5241394042969
780,81.8998,28.2058,2019-05-27,540.1829833984375,0,302.774169921875
781,81.4687,28.4813,2019-04-03,425.1461486816406,0,297.3905029296875
782,84.398,27.548,2019-02-02,179.74612426757812,0,290.0662841796875
783,80.6323,29.0661,2019-04-19,1389.168701171875,0,290.0638732910156
784,80.3685,29.4467,2019-01-13,1201.09521484375,0,282.9955139160156
785,84.9094,27.2641,2019-05-06,256.9995422363281,0,300.5267639160156
786,83.0317,27.6223,2019-05-29,108.44802856445312,0,304.8690490722656
787,82.3813,27.8217,2019-02-20,335.2169494628906,0,289.4910583496094
788,86.5895,26.7651,2019-01-22,180.00057983398438,0,288.0987854003906
789,81.5427,28.4776,2019-05-08,660.8392333984375,0,301.1770324707031
790,84.9044,27.2898,2019-03-22,318.761474609375,1,295.8986511230469
791,80.9692,28.9848,2019-04-01,909.7858276367188,0,294.1487731933594
792,80.8734,29.0304,2019-05-01,1509.0426025390625,0,295.3436279296875
793,80.961,28.8859,2019-05-11,1595.1693115234375,0,299.2537841796875
794,83.6639,28.5189,2019-04-27,1370.8837890625,0,269.9109802246094
795,86.0364,26.9895,2019-03-16,320.0084228515625,1,298.2679748535156
796,81.8648,28.1545,2019-12-06,236.17657470703125,0,289.0328063964844
797,81.7666,28.5113,2019-05-23,806.1692504882812,1,297.0223083496094
798,81.1572,28.9295,2019-05-28,389.8316650390625,1,298.6358642578125
799,86.2063,27.0853,2019-05-07,895.6383666992188,0,298.7715759277344
800,87.7517,27.211,2019-05-18,444.1983642578125,0,290.3979797363281
801,84.0038,27.7351,2019-01-06,1053.223388671875,0,285.5599670410156
802,81.5294,28.4167,2019-05-02,427.3489379882813,1,303.0543212890625
803,84.4225,27.5537,2019-03-21,176.9144287109375,0,292.6982116699219
804,81.6547,28.3249,2019-05-20,340.7374267578125,0,301.5932312011719
805,81.5061,28.4686,2019-05-05,333.50164794921875,0,299.7437744140625
806,80.5517,28.9047,2019-05-08,604.0888671875,1,300.9788818359375
807,81.4978,28.6978,2019-02-25,593.9029541015625,0,290.1333312988281
808,82.1669,27.9191,2019-05-15,468.0955505371094,0,301.85772705078125
809,82.252,28.6625,2019-05-06,1184.8350830078125,1,290.2486267089844
810,83.8367,27.5092,2019-02-25,138.26426696777344,0,289.9577331542969
811,81.5061,28.4686,2019-02-04,333.50164794921875,0,286.58319091796875
812,81.5969,28.3175,2019-03-25,279.8177490234375,0,295.2606506347656
813,82.5324,27.9349,2019-04-25,409.778564453125,0,297.8094177246094
814,82.7512,27.9167,2019-05-08,527.0301513671875,1,299.8750305175781
815,86.063,27.6563,2019-03-30,1680.59375,0,285.9317932128906
816,80.4724,28.7235,2019-12-29,179.95594787597656,0,282.1959533691406
817,81.8347,28.2676,2019-04-30,571.3319091796875,1,299.9371337890625
818,81.3457,28.5929,2019-05-08,457.6681518554688,1,300.5042419433594
819,81.4337,28.3782,2019-05-02,202.01632690429688,1,304.29412841796875
820,81.9686,28.0532,2019-12-29,197.75067138671875,0,281.9577941894531
821,85.9545,26.9817,2019-02-12,301.6596984863281,0,290.17047119140625
822,83.9099,27.51,2019-05-19,438.5171813964844,0,300.44000244140625
823,81.5243,28.4657,2019-03-24,429.0849609375,0,294.1571350097656
824,84.8318,27.3403,2019-02-25,348.80914306640625,0,291.0811462402344
825,81.8638,28.36,2019-03-20,992.0933837890624,0,291.3742370605469
826,85.6976,27.0336,2019-02-20,173.00115966796875,0,289.1162414550781
827,81.8298,28.1983,2019-05-05,244.78775024414065,1,300.6451721191406
828,80.5315,29.1372,2019-06-14,1247.4586181640625,0,299.2389831542969
829,81.6597,28.3767,2019-04-24,285.1402893066406,0,299.3444519042969
830,84.8079,27.2604,2019-03-22,186.2279357910156,1,295.8986511230469
831,82.0192,27.9657,2019-02-16,239.22219848632807,0,289.6360778808594
832,83.0876,27.6691,2019-05-29,122.96682739257812,0,304.8690490722656
833,81.2522,28.505,2019-12-30,166.91229248046875,0,282.88623046875
834,80.4698,29.1948,2019-03-15,1677.5484619140625,0,289.1167907714844
835,86.5608,26.9083,2019-05-09,586.5741577148438,0,300.80731201171875
836,83.0217,27.6208,2019-03-06,106.6668472290039,0,291.4486999511719
837,81.7771,28.253,2019-04-21,271.6846923828125,1,295.5395812988281
838,82.3381,27.8114,2019-03-14,654.5994873046875,0,294.5148620605469
839,81.8827,28.4123,2019-05-09,696.5435791015625,0,300.72320556640625
840,82.0115,28.3809,2019-06-24,1889.81103515625,0,294.5069885253906
841,80.9555,28.9771,2019-05-28,1416.11376953125,1,299.8581237792969
842,83.1475,28.1447,2019-12-05,1089.8870849609375,0,283.0256042480469
843,80.8231,29.0315,2019-05-26,1136.21630859375,1,293.4928283691406
844,80.5229,29.1456,2019-02-20,744.8816528320312,0,285.7476501464844
845,81.5968,28.3232,2019-04-27,398.60003662109375,1,301.4299011230469
846,81.3609,28.3796,2019-06-11,174.77243041992188,0,305.8841247558594
847,80.1771,28.8106,2019-01-12,180.7590789794922,0,286.6718444824219
848,85.3245,27.112,2019-06-01,120.65862274169922,0,301.3620910644531
849,81.7712,28.6871,2019-05-07,1273.167724609375,1,295.1189270019531
850,87.0138,27.5522,2019-04-03,2136.85791015625,0,268.28082275390625
851,81.3656,28.586,2019-05-18,415.88958740234375,0,302.0451965332031
852,80.6798,28.909,2019-05-07,761.0189208984375,1,299.9902038574219
853,81.9864,28.2918,2019-05-08,778.33056640625,1,299.8565979003906
854,82.1939,28.3067,2019-05-10,1360.2943115234375,1,298.4251708984375
855,81.3987,28.5183,2019-06-05,320.06658935546875,0,302.0825500488281
856,80.7163,29.0361,2019-05-09,1368.11474609375,0,298.5284729003906
857,81.6685,28.5238,2019-04-28,495.8327026367188,1,298.7056884765625
858,80.4052,29.0079,2019-01-30,630.6856689453125,0,282.3634033203125
859,82.0632,28.4821,2019-06-16,1341.229736328125,1,302.1380920410156
860,80.6236,29.1211,2019-05-22,1506.355712890625,1,299.1571350097656
861,80.1567,28.9264,2019-03-27,205.794174194336,1,295.1686096191406
862,81.3654,28.4725,2019-04-05,259.9800720214844,0,299.3689880371094
863,80.6612,29.0189,2019-05-29,954.5031127929688,1,299.7493896484375
864,80.7378,28.9196,2019-04-29,1200.2205810546875,1,299.4975891113281
865,81.2233,28.814,2019-04-05,427.333251953125,0,292.3811340332031
866,82.25,28.3594,2019-05-15,1520.8026123046875,0,294.0994567871094
867,81.1232,28.8661,2019-05-28,509.07373046875,1,298.6358642578125
868,81.4245,28.5719,2019-06-08,919.986083984375,0,300.64373779296875
869,82.2206,28.5383,2019-03-24,1081.9737548828125,0,286.82501220703125
870,81.9931,28.2176,2019-02-05,701.2813720703125,0,286.8404846191406
871,81.4404,28.3927,2019-05-19,336.7296447753906,0,301.5812683105469
872,85.1713,27.1581,2019-05-11,145.0603790283203,0,304.2961120605469
873,80.6829,28.8578,2019-05-23,444.70556640625,0,301.60186767578125
874,80.8231,29.0315,2019-02-05,1136.21630859375,0,283.8724670410156
875,81.8997,27.9611,2019-03-22,290.13311767578125,0,297.6673889160156
876,82.2206,28.5383,2019-05-17,1081.9737548828125,1,293.0302429199219
877,81.4157,28.5734,2019-06-10,768.8677978515625,0,303.1854248046875
878,82.1117,28.0243,2019-03-24,282.96539306640625,0,293.2264709472656
879,80.2231,29.0351,2019-04-20,839.817626953125,0,293.1680908203125
880,82.0986,28.0633,2019-12-31,694.8543701171875,0,281.7275695800781
881,81.8166,28.4027,2019-06-14,683.22021484375,0,301.4024658203125
882,80.1782,29.0571,2019-05-06,679.2772827148438,0,297.2339172363281
883,82.7303,27.6838,2019-05-01,154.97412109375,1,303.8003845214844
884,80.8711,29.0039,2019-05-25,1131.852294921875,0,295.1573181152344
885,80.2402,28.8416,2019-03-01,186.25596618652344,1,285.9275817871094
886,82.0078,28.1588,2019-05-07,751.3552856445312,1,299.8956604003906
887,81.2968,29.0462,2019-05-27,1270.7562255859375,1,294.9242248535156
888,83.9958,27.5236,2019-05-08,319.7791442871094,0,299.0884094238281
889,81.5168,28.6066,2019-05-16,755.9682006835938,0,299.8076477050781
890,80.1938,28.8966,2019-03-18,194.431640625,0,293.6485290527344
891,82.1052,28.0666,2019-05-06,813.760498046875,1,299.5328674316406
892,85.7363,27.071,2019-01-01,234.06036376953125,0,285.1905212402344
893,81.8318,28.1345,2019-04-28,180.8905029296875,1,302.1120300292969
894,81.9763,28.2934,2019-04-19,678.3031005859375,0,293.21142578125
895,81.1232,28.8661,2019-04-04,509.07373046875,0,293.4102478027344
896,83.3008,27.7527,2019-04-23,429.2017517089844,0,291.7268371582031
897,81.813,28.1132,2019-05-11,167.6746063232422,1,303.1776428222656
898,81.1232,28.8661,2019-05-13,509.07373046875,0,296.32794189453125
899,81.6767,28.3267,2019-04-27,441.4767456054688,1,301.4299011230469
900,83.0533,28.033,2019-06-18,1307.814453125,0,294.7809143066406
901,81.8794,28.2954,2019-02-18,635.7197875976562,0,285.7475891113281
902,81.9588,28.0991,2019-04-27,251.3921661376953,0,302.9667663574219
903,81.1714,28.9783,2019-04-03,1601.6947021484375,0,292.2611083984375
904,81.5725,28.5588,2019-02-10,639.2225952148438,0,285.3504638671875
905,80.9555,28.9771,2019-05-27,1416.11376953125,0,298.49676513671875
906,81.3893,28.4133,2019-04-22,205.1893310546875,1,299.9164123535156
907,83.9017,27.6266,2019-03-10,315.662109375,0,290.6149597167969
908,82.0698,28.4371,2019-06-12,1171.661376953125,0,300.5362854003906
909,81.6274,28.4067,2019-03-31,315.42535400390625,0,298.4281005859375
910,83.0963,28.1711,2019-05-09,1299.8984375,1,294.4002990722656
911,82.1197,28.3181,2019-02-23,1222.260009765625,0,290.4805603027344
912,87.5131,26.7267,2019-03-23,250.67550659179688,1,296.5710754394531
913,82.5823,27.7601,2019-04-27,458.8581848144531,1,300.2974548339844
914,81.4477,28.511,2019-06-24,507.6925048828125,0,297.9659118652344
915,82.0596,28.184,2019-06-05,498.960693359375,0,301.4790954589844
916,82.6394,27.9252,2019-04-27,540.6318359375,0,300.2974548339844
917,81.4453,28.7524,2019-05-07,498.73248291015625,1,297.65802001953125
918,84.0369,27.5286,2019-05-15,326.34136962890625,1,298.9400939941406
919,81.2876,28.607,2019-02-22,233.3079071044922,0,290.8535461425781
920,84.8447,27.2792,2019-03-24,227.9072265625,1,295.9840393066406
921,80.4544,28.9738,2019-06-14,746.0048217773438,0,304.04620361328125
922,81.9695,28.2265,2019-03-23,709.839599609375,0,295.25384521484375
923,81.8241,28.2247,2019-04-20,422.2612609863281,0,297.3403625488281
924,81.3893,28.4133,2019-06-11,205.1893310546875,0,305.8841247558594
925,81.4421,28.4142,2019-05-22,408.4304809570313,1,304.1012878417969
926,82.2668,28.3269,2019-01-10,1230.1854248046875,0,281.8560791015625
927,87.5131,26.7267,2019-01-29,250.67550659179688,0,288.9761047363281
928,80.3865,29.0235,2019-04-01,932.7630615234376,0,294.7618103027344
929,80.4558,28.8046,2019-03-09,204.7719116210937,0,290.6418151855469
930,83.0215,27.6208,2019-06-06,106.7186508178711,0,304.0165100097656
931,82.0896,28.0723,2019-05-14,893.6204223632812,0,300.6549072265625
932,80.5955,28.9507,2019-06-14,1414.939208984375,0,302.3393859863281
933,81.5991,28.4476,2019-02-05,758.9559326171875,0,286.6189270019531
934,80.4874,29.0114,2019-02-04,1228.484130859375,0,284.7096862792969
935,81.5354,28.6085,2019-04-28,486.2488708496094,1,298.7056884765625
936,81.8665,28.1632,2019-01-04,262.2518005371094,0,285.4985046386719
937,82.1677,28.5849,2019-05-24,893.0570068359375,0,294.5782165527344
938,81.4449,28.8864,2019-06-15,1023.1884765625,0,301.4748840332031
939,82.2206,28.5383,2019-06-17,1081.9737548828125,0,296.9030456542969
940,80.4706,28.9609,2019-01-22,542.3895263671875,0,289.0261535644531
941,81.4438,28.752,2019-05-23,517.200927734375,1,298.7961120605469
942,81.5778,28.4665,2019-05-17,724.0684814453125,0,301.21160888671875
943,80.1892,28.8129,2019-03-18,180.77365112304688,1,293.6485290527344
944,81.4719,28.3998,2019-05-08,363.3652038574219,1,301.4973449707031
945,82.0812,28.0763,2019-12-06,848.594482421875,0,287.4918212890625
946,83.5307,27.7229,2019-03-06,691.819091796875,0,290.0736999511719
947,82.0592,28.4382,2019-06-08,1212.10009765625,0,296.765380859375
948,82.8585,27.9369,2019-05-11,543.6148071289062,0,300.8182067871094
949,85.2679,27.1681,2019-03-22,162.48696899414062,1,296.1144104003906
950,82.5049,27.9423,2019-04-27,736.0428466796875,1,300.2974548339844
951,84.8949,27.2635,2019-05-27,249.9994354248047,0,301.1913146972656
952,81.5952,28.4611,2019-03-28,1112.173583984375,0,294.3948059082031
953,81.8125,28.1088,2019-02-18,162.599365234375,0,287.8788757324219
954,81.8648,28.1545,2019-04-29,236.17657470703125,1,302.0184326171875
955,80.696,29.448,2019-01-30,1739.2298583984375,0,280.63519287109375
956,85.0784,27.2152,2019-03-24,188.02755737304688,1,296.7826843261719
957,81.4416,28.8957,2019-03-22,712.6131591796875,0,291.6104431152344
958,80.9019,28.8267,2019-03-29,750.40673828125,0,292.5665588378906
959,82.1047,27.9588,2019-04-01,480.5491638183594,1,300.0810852050781
960,82.0347,28.5842,2019-01-04,1379.232177734375,0,278.62286376953125
961,81.4838,28.3475,2019-05-01,209.496337890625,0,303.4765625
962,81.9494,28.1385,2019-01-20,661.4015502929688,0,287.47552490234375
963,84.1356,27.739,2019-01-29,841.8224487304688,0,286.4683532714844
964,86.4071,26.9827,2019-05-02,396.6184692382813,0,301.35333251953125
965,82.8595,27.95,2019-05-10,1017.109130859375,1,300.2831726074219
966,82.7636,27.7208,2019-03-25,199.49473571777344,0,296.3460998535156
967,82.8729,28.0129,2019-04-20,1367.1658935546875,0,289.4476318359375
968,86.0364,26.9895,2019-02-12,320.0084228515625,0,289.7273864746094
969,82.252,28.6625,2019-04-29,1184.8350830078125,0,291.3247985839844
970,80.6111,28.9498,2019-12-31,1477.9793701171875,0,281.6922912597656
971,80.4584,29.0788,2019-03-23,960.1022338867188,0,290.3055114746094
972,84.83,27.3112,2019-04-12,282.35174560546875,0,297.3419494628906
973,82.2782,27.9804,2019-04-01,644.74072265625,1,298.3439636230469
974,81.1763,28.8446,2019-06-09,599.7605590820312,0,298.7862854003906
975,80.4038,28.7952,2019-04-26,200.5633544921875,0,300.5516357421875
976,80.9481,28.967,2019-05-20,845.9401245117188,1,296.8766784667969
977,86.2063,27.0853,2019-03-19,895.6383666992188,0,291.9651794433594
978,81.5335,28.6269,2019-03-27,555.8200073242188,0,292.5106506347656
979,86.7935,26.7601,2019-06-05,140.34381103515625,0,299.0796813964844
980,81.7415,28.2223,2019-12-06,186.83395385742188,0,290.1692199707031
981,80.5248,29.0499,2019-06-06,1012.8021850585938,0,299.7446594238281
982,81.7351,28.2601,2019-05-02,226.14859008789065,1,303.0543212890625
983,85.9495,27.0662,2019-03-01,389.4436645507813,0,285.7095642089844
984,82.1354,28.3511,2019-04-21,1452.709716796875,0,293.3628845214844
985,80.9709,28.7765,2019-05-01,273.8199462890625,1,298.22930908203125
986,87.2733,26.7806,2019-05-25,251.2078094482422,0,295.5559387207031
987,84.903,27.3012,2019-06-10,350.0047607421875,0,301.9601135253906
988,81.3584,28.4627,2019-05-12,223.65966796875,0,304.19134521484375
989,82.6268,27.9346,2019-03-10,659.3038940429688,0,290.5202941894531
990,84.7467,28.049,2019-05-01,905.1314697265624,1,290.48291015625
991,80.2294,28.8222,2019-03-26,182.11993408203125,1,295.5438232421875
992,82.1585,27.8943,2019-03-01,449.11334228515625,0,287.4051818847656
993,81.5523,28.3099,2019-05-02,197.30918884277344,1,303.0543212890625
994,80.8289,28.7924,2019-01-06,232.26007080078125,0,282.8764953613281
995,80.867,29.0348,2019-05-06,1426.742919921875,0,293.85955810546875
996,85.0661,27.2235,2019-05-14,196.54132080078125,0,301.6606140136719
997,82.4263,27.9417,2019-11-24,557.2432250976562,0,290.33502197265625
998,86.6857,26.8138,2019-06-12,216.24703979492188,0,299.9476013183594
999,80.4343,28.7462,2019-02-05,187.3578643798828,0,288.02740478515625
1000,81.8323,28.0966,2019-04-23,167.03611755371094,1,299.9387512207031
1001,85.8823,27.102,2019-02-12,575.7947998046875,0,288.2555847167969
1002,80.4558,28.8046,2019-01-22,204.7719116210937,0,289.0261535644531
1003,82.2668,28.3269,2019-03-18,1230.1854248046875,0,288.3076477050781
1004,82.1625,28.4285,2019-04-27,1565.1602783203125,0,297.3922424316406
1005,81.4523,28.32,2019-05-13,175.0814666748047,0,303.4285583496094
1006,82.8756,27.7117,2019-05-20,138.4271240234375,0,303.71270751953125
1007,83.0231,27.6009,2019-03-08,106.541259765625,0,291.3694763183594
1008,81.7594,28.4403,2019-05-09,635.4176025390625,0,300.72320556640625
1009,81.0835,28.8203,2019-01-06,729.0640869140625,0,282.25177001953125
1010,81.8634,28.1364,2019-03-12,210.90347290039065,0,293.71075439453125
1011,81.3033,28.8147,2019-12-31,420.7241821289063,0,280.6393737792969
1012,87.9636,26.4961,2019-02-04,83.13832092285156,0,290.80133056640625
1013,82.4082,27.921,2019-06-05,635.530517578125,0,302.8963317871094
1014,82.7325,28.0705,2019-03-06,1554.1939697265625,0,283.7338562011719
1015,80.4739,28.9942,2019-05-09,1184.970703125,1,303.3212585449219
1016,81.524,28.4849,2019-05-06,822.4666137695312,0,300.0777893066406
1017,80.7195,28.9677,2019-05-17,1476.963134765625,1,299.3950500488281
1018,82.766,27.7972,2019-04-28,355.7597961425781,0,299.14825439453125
1019,81.5245,28.5367,2019-05-21,706.5171508789062,1,301.4014587402344
1020,81.8047,28.2745,2019-03-08,742.6519775390625,0,288.54986572265625
1021,81.3246,28.6216,2019-05-09,696.9681396484375,1,301.46514892578125
1022,82.4806,28.2358,2019-03-21,1721.5848388671875,0,290.84674072265625
1023,81.8921,28.5801,2019-06-15,1999.750732421875,1,299.2613525390625
1024,84.9267,28.3668,2019-03-25,2879.432373046875,0,266.8936767578125
1025,84.4432,27.547,2019-03-09,181.44528198242188,0,290.3902587890625
1026,81.4146,28.3896,2019-05-26,240.3778686523437,0,303.4256286621094
1027,84.7946,27.3425,2019-03-25,278.45654296875,1,296.1609802246094
1028,84.4596,27.5501,2019-02-05,182.2224578857422,1,289.5190124511719
1029,85.1102,27.1074,2019-05-05,115.79869079589844,0,301.2328796386719
1030,81.7006,28.4784,2019-05-11,667.588134765625,0,301.7618408203125
1031,81.7742,28.4321,2019-05-01,549.42724609375,1,300.0879821777344
1032,81.7944,28.2364,2019-02-12,271.4059143066406,0,288.7493591308594
1033,82.0379,28.081,2019-04-24,503.4950866699219,1,297.3984375
1034,81.5381,28.3183,2019-03-12,200.10189819335932,0,292.98406982421875
1035,81.3453,28.4755,2019-04-22,197.2471618652344,1,299.9164123535156
1036,81.2834,28.7972,2019-02-18,504.5885009765625,0,284.9214782714844
1037,82.0909,28.2158,2019-04-12,759.2086181640625,0,297.4282531738281
1038,80.5637,29.0972,2019-05-09,1297.4013671875,1,298.5284729003906
1039,81.6734,28.4847,2019-05-22,571.4285888671875,0,303.1439514160156
1040,82.8548,27.8322,2019-03-01,536.8236694335938,0,284.9992370605469
1041,81.5416,28.3524,2019-05-28,581.1953125,0,303.0981750488281
1042,80.7707,28.9539,2019-05-02,1462.3646240234375,1,299.11834716796875
1043,81.0627,28.9149,2019-05-01,1210.12890625,0,297.2276306152344
1044,81.2423,28.8539,2019-03-18,443.1441650390625,0,289.0512390136719
1045,87.7648,27.4686,2019-03-14,2315.509765625,0,280.7073974609375
1046,81.461,28.7282,2019-05-06,481.4925537109375,1,299.7488098144531
1047,83.3937,27.7258,2019-03-16,366.4755554199219,0,294.8622131347656
1048,81.655,28.4674,2019-04-09,732.690673828125,0,295.8186950683594
1049,86.5769,26.839,2019-03-22,340.0386962890625,1,295.2499084472656
1050,82.0081,27.9901,2019-05-02,195.568603515625,0,304.3860778808594
1051,81.2946,28.5389,2019-05-02,190.23123168945312,1,302.1632995605469
1052,81.3647,28.5302,2019-12-30,235.35934448242188,0,282.88623046875
1053,81.5155,28.4968,2019-05-10,904.419677734375,1,301.69390869140625
1054,81.8743,28.2113,2019-04-25,944.1456298828124,0,301.1513977050781
1055,82.9215,28.1464,2019-05-24,942.6445922851562,1,294.7176818847656
1056,82.111,28.0415,2019-05-29,330.69287109375,0,302.0721740722656
1057,81.28,28.566,2019-05-22,194.56716918945312,1,302.581298828125
1058,86.0845,27.2591,2019-04-27,827.6947021484375,0,293.21673583984375
1059,80.9843,28.8757,2019-05-01,1341.9949951171875,1,298.22930908203125
