longitude,latitude,acq_date
82.6777,27.916,2019-05-12
82.1674,27.9531,2019-05-12
82.1835,28.7033,2019-05-12
86.0943,27.2502,2019-05-12
83.0764,27.4711,2019-05-12
83.0467,27.4538,2019-05-12
80.6539,29.0333,2019-05-12
80.3889,29.0247,2019-05-12
80.3762,29.0233,2019-05-12
80.6219,29.0616,2019-05-12
80.6332,29.0735,2019-05-12
80.62,29.072,2019-05-12
84.8873,27.8354,2019-05-12
82.9433,27.6686,2019-05-12
83.2009,27.8259,2019-05-12
82.2802,28.3169,2019-05-12
82.2128,28.31,2019-05-12
81.437,28.2395,2019-05-12
81.8732,28.4107,2019-05-12
81.8827,28.4123,2019-05-12
81.9402,28.464,2019-05-12
81.9706,28.4786,2019-05-12
81.4757,28.4941,2019-05-12
81.6591,28.5585,2019-05-12
81.4678,28.6186,2019-05-12
80.5085,28.694,2019-05-12
80.5867,28.955,2019-05-12
82.9167,27.9281,2019-05-12
82.9132,27.9179,2019-05-12
81.935,28.4674,2019-05-12
81.9739,28.4798,2019-05-12
81.9323,28.4699,2019-05-12
83.9997,27.5275,2019-05-12
80.6668,29.0167,2019-05-12
80.7357,28.9769,2019-05-12
80.637,28.8982,2019-05-12
80.8628,28.8503,2019-05-12
81.4797,28.6322,2019-05-12
81.4839,28.6279,2019-05-12
81.2901,28.6138,2019-05-12
81.3839,28.5921,2019-05-12
81.4477,28.511,2019-05-12
81.5866,28.4931,2019-05-12
81.5139,28.4831,2019-05-12
84.4828,27.5056,2019-05-12
83.936,27.5325,2019-05-12
83.9858,27.5251,2019-05-12
83.9958,27.5236,2019-05-12
84.0058,27.5222,2019-05-12
83.9128,27.5177,2019-05-12
84.2456,27.4314,2019-05-12
84.244,27.4225,2019-05-12
81.4356,28.2601,2019-05-13
81.3795,28.189,2019-05-13
82.3985,27.937,2019-05-13
82.392,27.9315,2019-05-13
81.2035,28.8862,2019-05-13
81.2987,28.6118,2019-05-13
81.5264,28.6736,2019-05-13
81.5107,28.6765,2019-05-13
81.8476,28.6364,2019-05-13
81.8323,28.6393,2019-05-13
80.4614,28.9105,2019-05-13
80.8535,28.8578,2019-05-13
80.5952,28.937,2019-05-13
80.2699,29.1191,2019-05-13
80.2727,29.1291,2019-05-13
81.0873,28.9188,2019-05-13
81.1632,28.8671,2019-05-13
81.0243,28.9251,2019-05-13
81.657,28.5446,2019-05-13
81.2966,28.6009,2019-05-13
81.3461,28.5665,2019-05-13
81.3437,28.5556,2019-05-13
82.14,28.3474,2019-05-13
81.2522,28.505,2019-05-13
81.2673,28.5022,2019-05-13
82.1354,28.3511,2019-05-13
81.2612,28.5003,2019-05-13
82.1427,28.3493,2019-05-13
81.3437,28.5566,2019-05-13
82.1363,28.3542,2019-05-13
86.112,27.2283,2019-05-13
86.1062,27.2299,2019-05-13
82.5021,27.9005,2019-05-13
82.2668,28.3269,2019-05-13
82.8571,27.7767,2019-05-13
84.2805,27.7073,2019-05-13
83.9099,27.51,2019-05-13
83.9632,27.4805,2019-05-13
84.2981,27.3969,2019-05-13
82.0328,28.2924,2019-05-13
82.1503,28.3373,2019-05-13
82.1288,28.3621,2019-05-13
81.6274,28.4067,2019-05-13
81.5683,28.4349,2019-05-13
81.4769,28.4855,2019-05-13
81.4523,28.5004,2019-05-13
81.4401,28.5078,2019-05-13
81.4384,28.5169,2019-05-13
81.4171,28.5406,2019-05-13
81.3764,28.5811,2019-05-13
81.4948,28.6636,2019-05-13
80.8737,28.7996,2019-05-13
82.5005,27.9094,2019-05-13
81.2715,28.5231,2019-05-14
81.2654,28.5223,2019-05-14
82.8643,27.775,2019-05-14
82.7166,27.93,2019-05-14
84.2492,27.4398,2019-05-14
83.9012,27.5035,2019-05-14
82.8268,28.1026,2019-05-14
84.0428,27.5288,2019-05-14
81.9338,28.0691,2019-05-15
80.8057,29.3811,2019-05-15
81.3607,28.8948,2019-05-15
81.0591,28.934,2019-05-15
81.0622,28.9252,2019-05-15
81.1867,28.8868,2019-05-15
80.1124,29.0167,2019-05-15
81.472,28.7297,2019-05-15
81.3712,28.5704,2019-05-15
81.689,28.5188,2019-05-15
80.8218,28.6205,2019-05-15
81.3512,28.5261,2019-05-15
81.2631,28.5309,2019-05-15
81.2847,28.5274,2019-05-15
81.2667,28.5231,2019-05-15
82.8177,28.093,2019-05-15
81.8125,28.1088,2019-05-15
82.3935,27.8259,2019-05-15
83.9765,27.5019,2019-05-15
81.2706,28.527,2019-05-15
81.2735,28.5284,2019-05-15
84.0369,27.5286,2019-05-15
84.0478,27.5303,2019-05-15
81.2096,28.9985,2019-05-15
80.5202,29.2795,2019-05-15
80.5044,29.2766,2019-05-15
82.3879,27.8235,2019-05-15
81.6792,28.5142,2019-05-15
82.4804,27.7904,2019-05-16
82.4015,27.8247,2019-05-16
82.3914,27.8232,2019-05-16
82.3813,27.8217,2019-05-16
82.2652,27.9066,2019-05-16
82.1821,28.0051,2019-05-16
82.1804,28.0141,2019-05-16
81.9903,28.1794,2019-05-16
81.9682,28.1853,2019-05-16
82.0562,28.4289,2019-05-16
81.9235,28.1971,2019-05-16
81.5335,28.6269,2019-05-16
81.4038,28.4409,2019-05-16
81.4143,28.4425,2019-05-16
81.932,28.5021,2019-05-16
81.9419,28.5036,2019-05-16
81.9339,28.4931,2019-05-16
82.0489,28.4367,2019-05-16
82.0592,28.4382,2019-05-16
83.1855,27.5601,2019-05-16
80.3,29.229,2019-05-16
81.0627,28.9149,2019-05-16
80.9243,28.8935,2019-05-16
81.0503,28.9402,2019-05-16
80.7375,28.9827,2019-05-16
80.7269,28.981,2019-05-16
80.7162,28.9794,2019-05-16
80.5793,29.1172,2019-05-16
80.5678,29.1154,2019-05-16
80.4975,29.1484,2019-05-16
80.2827,29.1235,2019-05-16
80.3897,29.1695,2019-05-16
80.3482,29.2367,2019-05-16
81.2721,28.85,2019-05-16
81.0718,28.8909,2019-05-16
81.4133,28.5496,2019-05-16
81.377,28.546,2019-05-16
81.37,28.5503,2019-05-16
80.8525,28.7895,2019-05-16
80.8479,28.785,2019-05-16
81.413,28.5425,2019-05-17
81.2965,28.5495,2019-05-17
81.307,28.548,2019-05-17
81.3695,28.5393,2019-05-17
82.044,28.4344,2019-05-17
80.8919,28.5864,2019-05-17
81.409,28.4598,2019-05-17
82.8134,28.0818,2019-05-17
81.3447,28.1746,2019-05-17
82.1814,28.0184,2019-05-17
82.7963,27.8906,2019-05-17
81.94,28.1912,2019-05-17
81.1723,29.0079,2019-05-17
80.7195,28.9677,2019-05-17
81.0727,28.9108,2019-05-17
81.0794,28.8913,2019-05-17
81.2684,28.8563,2019-05-17
81.1683,28.8152,2019-05-17
82.2206,28.5383,2019-05-17
82.8064,27.8891,2019-05-17
81.2852,28.5494,2019-05-17
86.1471,27.3306,2019-05-17
85.8403,27.413,2019-05-17
84.0541,27.5234,2019-05-17
81.1681,28.9993,2019-05-17
82.1418,28.35,2019-05-17
81.1656,28.8052,2019-05-17
81.1822,28.9969,2019-05-17
82.1298,28.352,2019-05-17
81.3584,28.4627,2019-05-18
86.8059,26.971,2019-05-18
84.037,27.5078,2019-05-18
84.0038,27.7351,2019-05-18
83.1891,27.7364,2019-05-18
83.1772,27.7345,2019-05-18
83.0943,27.721,2019-05-18
82.89,27.6876,2019-05-18
83.1832,27.7382,2019-05-18
83.0885,27.7223,2019-05-18
81.5457,28.4569,2019-05-18
81.3608,28.4522,2019-05-18
81.3462,28.4495,2019-05-18
81.3438,28.46,2019-05-18
81.0652,28.8953,2019-05-18
81.0645,28.9062,2019-05-18
82.2186,28.2651,2019-05-18
80.484,28.6288,2019-05-18
80.9622,28.5333,2019-05-18
81.8146,28.522,2019-05-18
81.6792,28.395,2019-05-18
81.6905,28.3963,2019-05-18
84.0651,27.5216,2019-05-18
81.6805,28.3849,2019-05-18
82.2184,28.2756,2019-05-18
82.2339,28.2669,2019-05-18
82.2059,28.2637,2019-05-18
81.6892,28.3758,2019-05-19
80.6829,28.8578,2019-05-19
81.3559,28.5342,2019-05-19
82.2223,28.2804,2019-05-19
83.1475,28.1447,2019-05-19
82.2213,28.2503,2019-05-19
82.2331,28.2488,2019-05-19
81.8189,28.1565,2019-05-19
81.8321,28.1549,2019-05-19
83.2205,27.7432,2019-05-19
83.6125,27.681,2019-05-19
83.2318,27.6748,2019-05-19
82.2513,27.7887,2019-05-19
83.9088,27.5753,2019-05-19
83.9193,27.5739,2019-05-19
83.0949,27.6733,2019-05-19
83.0876,27.6691,2019-05-19
83.0988,27.6676,2019-05-19
84.0742,27.5165,2019-05-19
83.931,27.4897,2019-05-19
80.2569,29.1949,2019-05-19
82.4951,27.8096,2019-05-19
82.4722,27.8074,2019-05-19
82.4903,27.8063,2019-05-19
81.5392,28.4691,2019-05-19
81.2858,28.5609,2019-05-19
80.2878,28.7881,2019-05-19
80.8907,28.8728,2019-05-19
81.1714,28.9783,2019-05-19
81.1726,28.9803,2019-05-19
80.417,29.0172,2019-05-19
80.4281,29.0157,2019-05-19
80.9898,28.9031,2019-05-19
81.7573,28.5309,2019-05-19
81.3004,28.5763,2019-05-19
82.2155,28.3998,2019-05-19
81.5427,28.4776,2019-05-19
81.6766,28.3856,2019-05-19
82.9247,28.2033,2019-05-19
81.6851,28.3752,2019-05-19
83.6085,27.6828,2019-05-19
83.9475,27.4914,2019-05-19
84.0792,27.5151,2019-05-19
82.1432,27.8951,2019-05-19
82.7364,27.8992,2019-05-19
82.7464,27.8977,2019-05-19
83.5307,27.7229,2019-05-19
83.5294,27.7138,2019-05-19
80.3874,29.161,2019-05-20
81.0832,28.4021,2019-05-20
81.0899,28.4071,2019-05-20
81.4407,28.4388,2019-05-20
81.4482,28.4412,2019-05-20
81.4284,28.4452,2019-05-20
81.5363,28.4747,2019-05-20
80.4091,29.0176,2019-05-20
80.4147,29.0162,2019-05-20
83.9101,27.605,2019-05-20
83.906,27.5801,2019-05-20
83.8993,27.5799,2019-05-20
83.894,27.602,2019-05-20
81.5282,28.4701,2019-05-20
81.2822,28.8444,2019-05-20
80.7945,28.7847,2019-05-20
82.8127,27.9549,2019-05-20
82.9794,28.1696,2019-05-20
82.1212,28.0919,2019-05-20
82.1294,28.2678,2019-05-20
82.0873,28.2712,2019-05-20
81.852,28.2479,2019-05-20
81.5678,28.4568,2019-05-20
81.5644,28.4746,2019-05-20
82.8231,27.9562,2019-05-20
81.5342,28.4704,2019-05-20
81.5242,28.469,2019-05-20
81.8359,28.5216,2019-05-20
81.5325,28.4793,2019-05-20
81.5308,28.4882,2019-05-20
81.4284,28.4829,2019-05-20
81.4204,28.4916,2019-05-20
81.4072,28.5629,2019-05-20
81.277,28.5633,2019-05-20
81.9132,28.6613,2019-05-20
81.7476,28.7117,2019-05-20
80.9218,28.8071,2019-05-20
81.4245,28.897,2019-05-20
80.7849,28.8147,2019-05-20
81.3885,28.9474,2019-05-20
81.3783,28.946,2019-05-20
81.0443,28.8985,2019-05-20
80.6964,28.8664,2019-05-20
81.1776,28.9633,2019-05-20
81.0528,28.9637,2019-05-20
80.9481,28.967,2019-05-20
80.4155,29.0094,2019-05-20
80.4052,29.0079,2019-05-20
81.2165,29.1347,2019-05-20
80.4035,29.0168,2019-05-20
80.3589,29.0286,2019-05-20
80.7553,29.0959,2019-05-20
80.3624,29.0659,2019-05-20
80.5315,29.1372,2019-05-20
81.0033,29.2612,2019-05-20
80.4541,29.3102,2019-05-20
80.5348,29.46,2019-05-20
82.7322,27.8988,2019-05-20
84.0822,27.5128,2019-05-20
83.624,27.7207,2019-05-20
83.61,27.6807,2019-05-20
83.6065,27.6744,2019-05-20
83.6172,27.6758,2019-05-20
81.2771,28.5392,2019-05-21
80.5147,29.4575,2019-05-21
80.5397,29.4554,2019-05-21
81.3072,29.1038,2019-05-21
81.4037,28.9007,2019-05-21
81.429,28.8985,2019-05-21
80.7869,28.8157,2019-05-21
81.2622,28.5648,2019-05-21
81.2827,28.5363,2019-05-21
82.0748,28.4379,2019-05-21
85.5267,27.8104,2019-05-21
85.5392,27.8088,2019-05-21
85.7126,27.6137,2019-05-21
82.1705,27.8428,2019-05-21
80.4339,29.0146,2019-05-21
80.4003,29.0103,2019-05-21
80.3612,29.0675,2019-05-21
80.5248,29.146,2019-05-21
80.5285,29.1514,2019-05-21
80.5175,29.1501,2019-05-21
80.4975,29.3308,2019-05-21
80.5612,29.3677,2019-05-21
80.5336,29.4357,2019-05-21
80.517,29.4629,2019-05-21
80.6329,29.4869,2019-05-21
80.6214,29.4855,2019-05-21
82.1749,27.8408,2019-05-21
82.1318,27.8967,2019-05-21
81.6622,27.9839,2019-05-21
82.0641,28.437,2019-05-21
81.4335,28.4248,2019-05-21
81.5243,28.4657,2019-05-21
81.5701,28.4812,2019-05-21
81.5561,28.4897,2019-05-21
82.1224,28.5656,2019-05-21
81.5245,28.5367,2019-05-21
81.4131,28.555,2019-05-21
81.2776,28.5389,2019-05-21
81.2653,28.5374,2019-05-21
81.2884,28.5502,2019-05-21
81.2761,28.5487,2019-05-21
81.2637,28.5473,2019-05-21
81.2745,28.5586,2019-05-21
81.2622,28.5571,2019-05-21
80.9125,28.6584,2019-05-21
80.9019,28.8267,2019-05-21
80.7967,28.8136,2019-05-21
80.7849,28.8121,2019-05-21
80.7892,28.8168,2019-05-21
81.4108,28.9003,2019-05-21
81.3485,28.893,2019-05-21
81.2312,28.9094,2019-05-21
80.9909,28.93,2019-05-21
80.9971,28.9324,2019-05-21
80.9851,28.931,2019-05-21
81.1623,29.0841,2019-05-21
80.4362,29.0052,2019-05-21
80.4023,29.001,2019-05-21
80.5455,29.1566,2019-05-21
80.5229,29.1456,2019-05-21
81.0215,29.2673,2019-05-21
81.3752,28.8737,2019-05-21
82.0698,28.4371,2019-05-21
82.0695,28.4269,2019-05-21
82.0831,28.4253,2019-05-21
81.4372,28.474,2019-05-21
81.4443,28.4204,2019-05-21
82.2224,28.4354,2019-05-22
81.0025,29.2548,2019-05-22
80.3552,29.1969,2019-05-22
80.6952,29.131,2019-05-22
81.4096,28.969,2019-05-22
80.5917,29.0653,2019-05-22
80.6036,29.0634,2019-05-22
80.7591,28.9981,2019-05-22
82.1191,28.5642,2019-05-22
81.4825,28.6263,2019-05-22
82.2155,28.4431,2019-05-22
82.229,28.4406,2019-05-22
82.2241,28.4459,2019-05-22
82.2382,28.4434,2019-05-22
81.2716,28.5802,2019-05-22
81.284,28.578,2019-05-22
82.1752,28.4222,2019-05-22
81.2819,28.5682,2019-05-22
82.0462,28.4237,2019-05-22
81.524,28.4849,2019-05-22
81.5153,28.4662,2019-05-22
81.4238,28.4716,2019-05-22
81.4365,28.4694,2019-05-22
82.8866,28.1894,2019-05-22
81.4376,28.4177,2019-05-22
81.4352,28.4078,2019-05-22
81.28,28.566,2019-05-22
81.2741,28.5728,2019-05-22
82.8864,28.2097,2019-05-22
82.2791,28.3832,2019-05-22
82.0331,28.427,2019-05-22
82.1092,28.4487,2019-05-22
82.1078,28.4581,2019-05-22
82.0964,28.4563,2019-05-22
82.1013,28.4631,2019-05-22
82.0899,28.4612,2019-05-22
81.4539,28.4161,2019-05-22
82.9866,28.114,2019-05-22
81.4253,28.4313,2019-05-22
81.4385,28.4564,2019-05-22
81.5206,28.48,2019-05-22
81.4247,28.464,2019-05-22
82.121,28.6066,2019-05-22
81.2686,28.5807,2019-05-22
81.2907,28.5943,2019-05-22
81.2786,28.5924,2019-05-22
81.4669,28.7588,2019-05-22
81.2423,28.8539,2019-05-22
81.411,28.9643,2019-05-22
81.4098,28.974,2019-05-22
80.6958,28.8555,2019-05-22
82.9891,28.1051,2019-05-22
81.0703,28.9604,2019-05-22
81.239,29.0813,2019-05-22
81.2497,29.103,2019-05-22
80.6236,29.1211,2019-05-22
80.6179,29.3673,2019-05-22
81.4421,28.4142,2019-05-22
82.0919,28.4721,2019-05-22
81.2921,28.5942,2019-05-22
81.2813,28.5792,2019-05-22
81.2117,28.9912,2019-05-23
81.208,28.9848,2019-05-23
82.8612,27.9883,2019-05-23
82.8535,27.9866,2019-05-23
83.235,27.6806,2019-05-23
82.6246,27.9393,2019-05-23
82.2829,28.3799,2019-05-23
82.2729,28.3786,2019-05-23
82.1732,28.43,2019-05-23
82.1625,28.4285,2019-05-23
82.0704,28.416,2019-05-23
82.1612,28.4376,2019-05-23
82.1271,28.4513,2019-05-23
82.1171,28.4499,2019-05-23
82.1071,28.4486,2019-05-23
82.0765,28.4444,2019-05-23
81.1858,29.0015,2019-05-23
82.0918,28.474,2019-05-23
81.4544,28.4035,2019-05-23
81.4511,28.4213,2019-05-23
81.4446,28.4569,2019-05-23
81.7666,28.5113,2019-05-23
81.5136,28.4758,2019-05-23
81.691,28.5476,2019-05-23
81.6524,28.588,2019-05-23
81.9424,28.683,2019-05-23
81.9306,28.6905,2019-05-23
81.7607,28.7231,2019-05-23
81.4438,28.752,2019-05-23
81.4368,28.7602,2019-05-23
81.2466,28.8533,2019-05-23
81.4171,28.9689,2019-05-23
81.0321,28.9142,2019-05-23
80.2039,28.8108,2019-05-23
81.1974,28.9743,2019-05-23
81.1873,28.9729,2019-05-23
80.8534,28.9249,2019-05-23
81.1957,28.9832,2019-05-23
81.1857,28.9818,2019-05-23
81.1941,28.9922,2019-05-23
81.184,28.9907,2019-05-23
81.1959,29.0029,2019-05-23
80.7284,28.9995,2019-05-23
81.2517,29.093,2019-05-23
81.6394,29.1657,2019-05-23
81.6294,29.1643,2019-05-23
81.2364,29.1459,2019-05-23
80.7365,29.0923,2019-05-23
81.1267,29.1956,2019-05-23
80.6301,29.1238,2019-05-23
80.6199,29.1223,2019-05-23
80.3628,29.231,2019-05-23
80.6422,29.4015,2019-05-23
81.3884,29.0204,2019-05-23
80.6857,29.4494,2019-05-24
80.696,29.448,2019-05-24
80.5714,29.3736,2019-05-24
81.2584,29.0985,2019-05-24
81.3935,29.0227,2019-05-24
81.3902,29.0049,2019-05-24
80.8523,28.9371,2019-05-24
81.0342,28.9105,2019-05-24
81.0885,28.847,2019-05-24
81.0734,28.8218,2019-05-24
81.0835,28.8203,2019-05-24
82.1493,28.5751,2019-05-24
82.0303,28.566,2019-05-24
80.7753,28.7358,2019-05-24
81.2801,28.6065,2019-05-24
81.4628,28.4311,2019-05-24
82.9186,28.156,2019-05-24
82.9298,28.1542,2019-05-24
82.1109,28.4426,2019-05-24
82.7978,28.109,2019-05-24
82.8155,28.101,2019-05-24
82.8069,28.1145,2019-05-24
82.9215,28.1464,2019-05-24
82.7988,28.0981,2019-05-24
82.8128,28.1116,2019-05-24
82.0879,28.5504,2019-05-24
82.0773,28.5481,2019-05-24
82.0923,28.5508,2019-05-24
82.0247,28.3759,2019-05-24
82.1255,28.4408,2019-05-24
82.0101,28.5707,2019-05-24
81.5061,28.4686,2019-05-25
83.7504,27.8036,2019-05-25
83.4193,27.8642,2019-05-25
82.0041,28.1166,2019-05-25
81.3718,28.3744,2019-05-25
81.4757,28.4112,2019-05-25
81.44,28.4054,2019-05-25
81.4697,28.4131,2019-05-25
81.076,28.4376,2019-05-25
80.5822,28.7254,2019-05-25
80.5887,28.7265,2019-05-25
81.26,29.0864,2019-05-25
80.5189,29.1267,2019-05-25
82.1364,28.5237,2019-05-25
82.9847,28.0756,2019-05-25
82.0625,28.5507,2019-05-25
82.0672,28.5397,2019-05-25
80.8331,28.9637,2019-05-25
81.5598,28.7144,2019-05-25
81.546,28.7129,2019-05-25
80.8183,28.962,2019-05-25
80.4415,28.8543,2019-05-26
80.4958,28.858,2019-05-26
80.8231,29.0315,2019-05-26
80.6369,29.1352,2019-05-26
82.0963,28.4403,2019-05-26
82.0849,28.4418,2019-05-26
81.8251,28.5296,2019-05-26
82.0733,28.5352,2019-05-26
80.4426,28.7717,2019-05-26
83.0533,28.033,2019-05-26
83.5452,27.6498,2019-05-26
81.5019,28.4362,2019-05-26
81.4903,28.4377,2019-05-26
81.5004,28.4266,2019-05-26
82.6656,27.7099,2019-05-26
81.4773,28.4296,2019-05-26
81.7972,28.0935,2019-05-26
80.4065,29.198,2019-05-26
81.4727,28.4305,2019-05-26
80.4038,29.2107,2019-05-26
82.7914,28.1067,2019-05-26
86.286,27.202,2019-05-26
82.7888,28.1201,2019-05-26
81.8753,28.2259,2019-05-26
82.0902,28.5495,2019-05-26
82.1079,28.5456,2019-05-26
82.3338,28.7997,2019-05-26
82.3277,28.807,2019-05-26
80.6447,29.1344,2019-05-26
80.716,29.1057,2019-05-26
82.3322,28.7984,2019-05-26
80.8271,28.9512,2019-05-26
81.5657,28.7227,2019-05-26
82.0846,28.2452,2019-05-26
81.4279,29.4239,2019-05-27
80.644,29.1323,2019-05-27
80.9388,29.2916,2019-05-27
80.6294,29.1371,2019-05-27
80.6504,29.1413,2019-05-27
80.6318,29.125,2019-05-27
80.6512,29.1289,2019-05-27
80.6347,29.1339,2019-05-27
80.6372,29.1218,2019-05-27
80.8988,29.1471,2019-05-27
80.789,29.0449,2019-05-27
81.1592,28.9175,2019-05-27
81.093,28.8558,2019-05-27
81.1126,28.8596,2019-05-27
82.3234,28.796,2019-05-27
81.8215,28.6469,2019-05-27
82.1708,28.5259,2019-05-27
82.0115,28.3809,2019-05-27
81.4909,28.072,2019-05-27
85.7448,27.4496,2019-05-27
85.7471,27.4405,2019-05-27
80.6432,29.116,2019-05-27
83.1852,28.099,2019-05-27
82.4929,28.2374,2019-05-27
82.4806,28.2358,2019-05-27
82.4867,28.2402,2019-05-27
82.4856,28.2499,2019-05-27
82.2771,28.3019,2019-05-27
82.0619,28.3566,2019-05-27
82.2947,28.4001,2019-05-27
82.293,28.4095,2019-05-27
81.4877,28.4473,2019-05-27
82.1718,28.5443,2019-05-27
82.1603,28.5429,2019-05-27
81.8086,28.6436,2019-05-27
81.7969,28.6421,2019-05-27
81.8184,28.6544,2019-05-27
81.8063,28.6528,2019-05-27
81.5358,28.7005,2019-05-27
80.9816,28.9771,2019-05-27
80.9705,28.9756,2019-05-27
80.9692,28.9848,2019-05-27
81.2968,29.0462,2019-05-27
81.0706,29.0167,2019-05-27
80.787,29.0618,2019-05-27
81.0218,29.1394,2019-05-27
80.5965,29.1374,2019-05-27
80.5371,29.1754,2019-05-27
80.5156,29.2553,2019-05-27
81.4374,29.4408,2019-05-27
80.3685,29.4467,2019-05-27
80.6403,29.0998,2019-05-28
80.6342,29.0974,2019-05-28
80.6536,29.0954,2019-05-28
81.1572,28.9295,2019-05-28
81.1585,28.9173,2019-05-28
81.1232,28.8661,2019-05-28
81.8494,28.6292,2019-05-28
82.1688,28.5842,2019-05-28
81.225,28.6018,2019-05-28
83.1422,28.336,2019-05-28
83.1539,28.3346,2019-05-28
81.4856,28.4522,2019-05-28
82.1544,28.3458,2019-05-28
82.4927,28.2499,2019-05-28
82.5095,28.248,2019-05-28
85.7605,27.4498,2019-05-28
82.1545,28.3433,2019-05-28
82.3608,27.7834,2019-05-28
81.8718,28.3367,2019-05-28
82.1677,28.5849,2019-05-28
81.9168,28.568,2019-05-28
81.1949,28.8213,2019-05-28
81.2936,28.9703,2019-05-28
81.2802,28.9689,2019-05-28
80.8163,28.94,2019-05-28
80.9555,28.9771,2019-05-28
80.6371,29.021,2019-05-28
81.1635,29.1607,2019-05-28
80.4394,29.0802,2019-05-28
80.4198,29.2711,2019-05-28
80.7537,29.3564,2019-05-28
80.7373,29.3547,2019-05-28
80.6477,29.1595,2019-05-28
82.3774,27.7933,2019-05-28
81.4815,28.454,2019-05-28
82.1762,28.5654,2019-05-28
82.1773,28.5747,2019-05-28
81.7682,28.7456,2019-05-28
81.8868,28.4362,2019-05-29
80.6602,29.4295,2019-05-29
80.5418,29.1616,2019-05-29
81.1202,28.8546,2019-05-29
85.7683,27.4416,2019-05-29
85.9984,27.3575,2019-05-29
85.989,27.3518,2019-05-29
80.75,29.3356,2019-05-29
81.4687,28.9978,2019-05-29
82.9766,28.0581,2019-05-29
82.9665,28.0567,2019-05-29
81.9509,28.3598,2019-05-29
82.1745,28.5497,2019-05-29
82.1442,28.5452,2019-05-29
82.1828,28.5601,2019-05-29
82.1728,28.5586,2019-05-29
82.0134,28.6457,2019-05-29
82.0033,28.6442,2019-05-29
81.4705,28.9888,2019-05-29
80.9916,28.9247,2019-05-29
80.6485,29.0177,2019-05-29
80.4025,29.144,2019-05-29
80.8533,29.5593,2019-05-29
81.473,28.9985,2019-05-29
80.6612,29.0189,2019-05-29
80.4056,29.1495,2019-05-30
82.1522,28.5373,2019-05-30
82.1461,28.5308,2019-05-30
81.4787,28.4545,2019-05-30
81.472,28.4523,2019-05-30
80.527,29.4322,2019-05-30
82.1494,28.5258,2019-05-30
82.1385,28.5244,2019-05-30
81.219,28.4049,2019-05-30
82.1551,28.5305,2019-05-30
82.1432,28.5291,2019-05-30
81.8495,28.797,2019-05-30
81.4753,28.9896,2019-05-30
80.1872,28.8342,2019-05-30
80.1855,28.8431,2019-05-30
80.1753,28.8417,2019-05-30
80.1839,28.8521,2019-05-30
80.1737,28.8507,2019-05-30
80.1823,28.861,2019-05-30
80.1721,28.8596,2019-05-30
80.7623,29.0048,2019-05-30
80.752,29.0034,2019-05-30
80.6527,29.0179,2019-05-30
80.6389,29.4298,2019-05-30
81.4582,28.4771,2019-05-30
81.4761,28.4752,2019-05-30
80.8711,29.0039,2019-05-30
80.8528,29.0057,2019-05-30
80.4312,29.1998,2019-05-31
80.4046,29.167,2019-05-31
80.8544,28.9952,2019-05-31
81.2054,28.8749,2019-05-31
81.8773,28.6728,2019-05-31
81.9825,28.6553,2019-05-31
81.9935,28.6535,2019-05-31
80.9567,28.7857,2019-05-31
80.2059,28.8648,2019-05-31
80.2161,28.8633,2019-05-31
82.057,28.5307,2019-05-31
81.4687,28.4813,2019-05-31
81.4669,28.4721,2019-05-31
81.87,28.6757,2019-05-31
80.867,29.0348,2019-05-31
83.013,28.1274,2019-05-31
82.1322,28.3387,2019-05-31
80.8601,29.0369,2019-05-31
80.5453,29.1922,2019-05-31
82.6424,28.0134,2019-06-01
82.6325,28.0119,2019-06-01
82.0793,28.5678,2019-06-01
82.3936,28.8442,2019-06-01
80.8286,28.941,2019-06-01
80.8734,29.0304,2019-06-01
80.6017,29.0617,2019-06-01
81.8047,28.2745,2019-06-02
81.2702,28.5748,2019-06-05
81.2601,28.5734,2019-06-05
80.4796,29.3994,2019-06-06
80.4789,29.409,2019-06-06
83.0107,28.1335,2019-06-08
82.0454,28.5648,2019-06-08
82.2914,28.691,2019-06-08
80.5164,29.1591,2019-06-08
82.2399,28.7108,2019-06-08
82.041,28.4777,2019-06-09
81.4727,28.8807,2019-06-10
81.4637,28.8905,2019-06-10
81.4562,28.89,2019-06-11
81.4675,28.8885,2019-06-11
81.4551,28.8803,2019-06-11
82.0347,28.5842,2019-06-12
81.836,28.6987,2019-06-12
82.0474,28.5762,2019-06-12
82.0452,28.5855,2019-06-12
80.7059,29.1326,2019-06-14
82.0387,28.5833,2019-06-14
81.2614,28.5669,2019-06-14
82.2036,28.5868,2019-06-14
81.8917,28.5961,2019-06-14
82.1908,28.5866,2019-06-15
86.4533,27.2634,2019-06-15
83.1813,28.0174,2019-06-15
83.1689,28.0159,2019-06-15
83.1762,28.0166,2019-06-15
82.2955,28.2973,2019-06-15
82.2516,28.3499,2019-06-15
82.2407,28.3485,2019-06-15
82.25,28.3594,2019-06-15
82.2393,28.3581,2019-06-15
80.7126,29.1415,2019-06-15
82.1954,28.5896,2019-06-15
82.1848,28.5883,2019-06-15
82.1829,28.5978,2019-06-15
81.8921,28.5801,2019-06-15
81.6006,28.9098,2019-06-15
81.5895,28.9083,2019-06-15
81.2362,28.9253,2019-06-15
80.7145,29.1326,2019-06-15
82.2978,28.3003,2019-06-15
82.1979,28.608,2019-06-15
82.2759,28.7315,2019-06-16
82.2779,28.741,2019-06-16
