longitude,latitude,acq_date,geometry,index_right,fid,DN
83.0949,27.6733,2019-05-19,POINT (83.0949 27.6733),198890,2099307.0,4
83.0876,27.6691,2019-05-19,POINT (83.0876 27.6691),198890,2099307.0,4
83.0988,27.6676,2019-05-19,POINT (83.0988 27.6676),198890,2099307.0,4
83.931,27.4897,2019-05-19,POINT (83.931 27.4897),198890,2099307.0,4
82.4951,27.8096,2019-05-19,POINT (82.4951 27.8096),198890,2099307.0,4
82.4722,27.8074,2019-05-19,POINT (82.4722 27.8074),198890,2099307.0,4
82.4903,27.8063,2019-05-19,POINT (82.4903 27.8063),198890,2099307.0,4
83.6085,27.6828,2019-05-19,POINT (83.6085 27.6828),198890,2099307.0,4
82.7364,27.8992,2019-05-19,POINT (82.7364 27.8992),198890,2099307.0,4
82.7464,27.8977,2019-05-19,POINT (82.7464 27.8977),198890,2099307.0,4
83.5307,27.7229,2019-05-19,POINT (83.5307 27.7229),198890,2099307.0,4
83.5294,27.7138,2019-05-19,POINT (83.5294 27.7138),198890,2099307.0,4
81.4284,28.4452,2019-05-20,POINT (81.4284 28.4452),198890,2099307.0,4
83.9101,27.605,2019-05-20,POINT (83.9101 27.605),198890,2099307.0,4
83.906,27.5801,2019-05-20,POINT (83.906 27.5801),198890,2099307.0,4
83.8993,27.5799,2019-05-20,POINT (83.8993 27.5799),198890,2099307.0,4
83.894,27.602,2019-05-20,POINT (83.894 27.602),198890,2099307.0,4
81.852,28.2479,2019-05-20,POINT (81.852 28.2479),198890,2099307.0,4
82.8231,27.9562,2019-05-20,POINT (82.8231 27.9562),198890,2099307.0,4
82.7322,27.8988,2019-05-20,POINT (82.7322 27.8988),198890,2099307.0,4
83.624,27.7207,2019-05-20,POINT (83.624 27.7207),198890,2099307.0,4
83.61,27.6807,2019-05-20,POINT (83.61 27.6807),198890,2099307.0,4
83.6065,27.6744,2019-05-20,POINT (83.6065 27.6744),198890,2099307.0,4
83.6172,27.6758,2019-05-20,POINT (83.6172 27.6758),198890,2099307.0,4
82.1318,27.8967,2019-05-21,POINT (82.1318 27.8967),198890,2099307.0,4
81.4335,28.4248,2019-05-21,POINT (81.4335 28.4248),198890,2099307.0,4
81.4443,28.4204,2019-05-21,POINT (81.4443 28.4204),198890,2099307.0,4
81.4376,28.4177,2019-05-22,POINT (81.4376 28.4177),198890,2099307.0,4
81.4352,28.4078,2019-05-22,POINT (81.4352 28.4078),198890,2099307.0,4
81.4539,28.4161,2019-05-22,POINT (81.4539 28.4161),198890,2099307.0,4
82.9866,28.114,2019-05-22,POINT (82.9866 28.114),198890,2099307.0,4
81.4253,28.4313,2019-05-22,POINT (81.4253 28.4313),198890,2099307.0,4
82.9891,28.1051,2019-05-22,POINT (82.9891 28.1051),198890,2099307.0,4
81.4421,28.4142,2019-05-22,POINT (81.4421 28.4142),198890,2099307.0,4
82.8612,27.9883,2019-05-23,POINT (82.8612 27.9883),198890,2099307.0,4
82.8535,27.9866,2019-05-23,POINT (82.8535 27.9866),198890,2099307.0,4
83.235,27.6806,2019-05-23,POINT (83.235 27.6806),198890,2099307.0,4
81.4544,28.4035,2019-05-23,POINT (81.4544 28.4035),198890,2099307.0,4
81.4511,28.4213,2019-05-23,POINT (81.4511 28.4213),198890,2099307.0,4
81.4628,28.4311,2019-05-24,POINT (81.4628 28.4311),198890,2099307.0,4
83.7504,27.8036,2019-05-25,POINT (83.7504 27.8036),198890,2099307.0,4
83.4193,27.8642,2019-05-25,POINT (83.4193 27.8642),198890,2099307.0,4
82.0041,28.1166,2019-05-25,POINT (82.0041 28.1166),198890,2099307.0,4
81.3718,28.3744,2019-05-25,POINT (81.3718 28.3744),198890,2099307.0,4
81.4757,28.4112,2019-05-25,POINT (81.4757 28.4112),198890,2099307.0,4
81.4697,28.4131,2019-05-25,POINT (81.4697 28.4131),198890,2099307.0,4
82.9847,28.0756,2019-05-25,POINT (82.9847 28.0756),198890,2099307.0,4
83.0533,28.033,2019-05-26,POINT (83.0533 28.033),198890,2099307.0,4
83.5452,27.6498,2019-05-26,POINT (83.5452 27.6498),198890,2099307.0,4
81.4773,28.4296,2019-05-26,POINT (81.4773 28.4296),198890,2099307.0,4
81.4727,28.4305,2019-05-26,POINT (81.4727 28.4305),198890,2099307.0,4
81.8753,28.2259,2019-05-26,POINT (81.8753 28.2259),198890,2099307.0,4
83.1852,28.099,2019-05-27,POINT (83.1852 28.099),198890,2099307.0,4
82.3608,27.7834,2019-05-28,POINT (82.3608 27.7834),198890,2099307.0,4
82.3774,27.7933,2019-05-28,POINT (82.3774 27.7933),198890,2099307.0,4
82.6424,28.0134,2019-06-01,POINT (82.6424 28.0134),198890,2099307.0,4
82.6325,28.0119,2019-06-01,POINT (82.6325 28.0119),198890,2099307.0,4
81.8047,28.2745,2019-06-02,POINT (81.8047 28.2745),198890,2099307.0,4
83.0107,28.1335,2019-06-08,POINT (83.0107 28.1335),198890,2099307.0,4
83.1762,28.0166,2019-06-15,POINT (83.1762 28.0166),198890,2099307.0,4
83.0471,27.9424,2019-06-17,POINT (83.0471 27.9424),198890,2099307.0,4
82.7838,27.9776,2019-06-17,POINT (82.7838 27.9776),198890,2099307.0,4
86.6386,26.6905,2019-03-06,POINT (86.6386 26.6905),250848,2437902.0,4
86.7353,26.7104,2019-03-10,POINT (86.7353 26.7104),250848,2437902.0,4
86.8579,26.6865,2019-03-15,POINT (86.8579 26.6865),250848,2437902.0,4
86.7083,26.6656,2019-03-15,POINT (86.7083 26.6656),250848,2437902.0,4
86.6337,26.71,2019-03-15,POINT (86.6337 26.71),250848,2437902.0,4
86.8115,26.744,2019-03-15,POINT (86.8115 26.744),250848,2437902.0,4
86.6287,26.6939,2019-03-16,POINT (86.6287 26.6939),250848,2437902.0,4
86.794,26.6554,2019-03-16,POINT (86.794 26.6554),250848,2437902.0,4
86.8191,26.681,2019-03-16,POINT (86.8191 26.681),250848,2437902.0,4
86.8442,26.7217,2019-03-16,POINT (86.8442 26.7217),250848,2437902.0,4
86.8971,26.7099,2019-03-18,POINT (86.8971 26.7099),250848,2437902.0,4
86.6987,26.7509,2019-03-19,POINT (86.6987 26.7509),250848,2437902.0,4
86.7153,26.6821,2019-03-19,POINT (86.7153 26.6821),250848,2437902.0,4
86.8967,26.7398,2019-03-19,POINT (86.8967 26.7398),250848,2437902.0,4
86.8798,26.7367,2019-03-19,POINT (86.8798 26.7367),250848,2437902.0,4
86.753,26.7489,2019-03-19,POINT (86.753 26.7489),250848,2437902.0,4
86.6819,26.7478,2019-03-19,POINT (86.6819 26.7478),250848,2437902.0,4
86.6931,26.7473,2019-03-19,POINT (86.6931 26.7473),250848,2437902.0,4
86.6777,26.6955,2019-03-20,POINT (86.6777 26.6955),250848,2437902.0,4
86.3861,26.9387,2019-03-21,POINT (86.3861 26.9387),250848,2437902.0,4
86.6857,26.8138,2019-03-21,POINT (86.6857 26.8138),250848,2437902.0,4
87.0361,26.8395,2019-03-21,POINT (87.0361 26.8395),250848,2437902.0,4
86.7931,26.7477,2019-03-21,POINT (86.7931 26.7477),250848,2437902.0,4
87.0463,26.841,2019-03-21,POINT (87.0463 26.841),250848,2437902.0,4
86.8058,26.7591,2019-03-22,POINT (86.8058 26.7591),250848,2437902.0,4
86.778,26.7266,2019-03-22,POINT (86.778 26.7266),250848,2437902.0,4
86.8392,26.7631,2019-03-22,POINT (86.8392 26.7631),250848,2437902.0,4
86.6419,26.7469,2019-03-22,POINT (86.6419 26.7469),250848,2437902.0,4
86.6312,26.7455,2019-03-22,POINT (86.6312 26.7455),250848,2437902.0,4
86.6837,26.7619,2019-03-22,POINT (86.6837 26.7619),250848,2437902.0,4
86.5895,26.7651,2019-03-22,POINT (86.5895 26.7651),250848,2437902.0,4
86.5769,26.839,2019-03-22,POINT (86.5769 26.839),250848,2437902.0,4
86.4085,26.9253,2019-03-22,POINT (86.4085 26.9253),250848,2437902.0,4
86.8542,26.8087,2019-03-22,POINT (86.8542 26.8087),250848,2437902.0,4
86.8681,26.807,2019-03-22,POINT (86.8681 26.807),250848,2437902.0,4
86.5552,26.9125,2019-03-23,POINT (86.5552 26.9125),250848,2437902.0,4
86.5608,26.9083,2019-03-23,POINT (86.5608 26.9083),250848,2437902.0,4
86.6082,26.9005,2019-03-23,POINT (86.6082 26.9005),250848,2437902.0,4
86.6873,26.7279,2019-03-23,POINT (86.6873 26.7279),250848,2437902.0,4
86.7885,26.7887,2019-03-23,POINT (86.7885 26.7887),250848,2437902.0,4
86.775,26.7864,2019-03-23,POINT (86.775 26.7864),250848,2437902.0,4
86.7411,26.6981,2019-03-24,POINT (86.7411 26.6981),250848,2437902.0,4
86.6306,26.7278,2019-03-24,POINT (86.6306 26.7278),250848,2437902.0,4
86.7,26.8299,2019-03-24,POINT (86.7 26.8299),250848,2437902.0,4
86.5969,26.8979,2019-03-24,POINT (86.5969 26.8979),250848,2437902.0,4
86.7472,26.9918,2019-03-24,POINT (86.7472 26.9918),250848,2437902.0,4
86.7935,26.7601,2019-03-25,POINT (86.7935 26.7601),250848,2437902.0,4
86.7787,26.7348,2019-03-25,POINT (86.7787 26.7348),250848,2437902.0,4
86.6109,26.8589,2019-03-25,POINT (86.6109 26.8589),250848,2437902.0,4
85.8247,26.997,2019-03-06,POINT (85.8247 26.997),239069,2340498.0,4
85.8338,27.0207,2019-03-20,POINT (85.8338 27.0207),239069,2340498.0,4
85.8434,27.0159,2019-03-20,POINT (85.8434 27.0159),239069,2340498.0,4
85.7007,26.9894,2019-03-06,POINT (85.7007 26.9894),238884,2339476.0,4
85.7254,26.9917,2019-03-08,POINT (85.7254 26.9917),238884,2339476.0,4
85.7125,27.039,2019-03-18,POINT (85.7125 27.039),238884,2339476.0,4
85.7275,27.0397,2019-03-18,POINT (85.7275 27.0397),238884,2339476.0,4
85.7051,27.0377,2019-03-18,POINT (85.7051 27.0377),238884,2339476.0,4
85.731,27.0217,2019-03-19,POINT (85.731 27.0217),238884,2339476.0,4
85.7256,27.0236,2019-03-19,POINT (85.7256 27.0236),238884,2339476.0,4
85.707,27.0457,2019-03-20,POINT (85.707 27.0457),238884,2339476.0,4
85.6893,27.0334,2019-03-21,POINT (85.6893 27.0334),238884,2339476.0,4
85.7048,27.0305,2019-03-21,POINT (85.7048 27.0305),238884,2339476.0,4
85.6976,27.0336,2019-03-22,POINT (85.6976 27.0336),238884,2339476.0,4
85.7114,27.0122,2019-03-29,POINT (85.7114 27.0122),238884,2339476.0,4
81.3097,29.664,2019-03-06,POINT (81.3097 29.664),37357,667059.0,4
81.3266,29.1925,2019-11-11,POINT (81.3266 29.1925),37357,667059.0,4
84.2245,27.617,2019-03-08,POINT (84.2245 27.617),177868,1975641.0,4
85.1713,27.1581,2019-03-10,POINT (85.1713 27.1581),231873,2295215.0,4
85.1102,27.1074,2019-03-20,POINT (85.1102 27.1074),231873,2295215.0,4
85.1089,27.1094,2019-03-22,POINT (85.1089 27.1094),231873,2295215.0,4
85.1486,27.1532,2019-03-23,POINT (85.1486 27.1532),231873,2295215.0,4
85.0957,27.1054,2019-03-24,POINT (85.0957 27.1054),231873,2295215.0,4
87.4677,26.9325,2019-03-12,POINT (87.4677 26.9325),240478,2350334.0,4
85.7363,27.071,2019-03-13,POINT (85.7363 27.071),232950,2302221.0,4
85.1878,27.7838,2019-03-13,POINT (85.1878 27.7838),161965,1829425.0,4
84.2141,28.1883,2019-03-13,POINT (84.2141 28.1883),136637,1580506.0,4
84.3138,28.166,2019-03-22,POINT (84.3138 28.166),136637,1580506.0,4
83.6009,28.4547,2019-03-13,POINT (83.6009 28.4547),97695,1333732.0,4
81.2928,28.5601,2019-03-13,POINT (81.2928 28.5601),134421,1563529.0,4
82.0783,28.1842,2019-04-14,POINT (82.0783 28.1842),134421,1563529.0,4
81.6958,28.432,2019-04-14,POINT (81.6958 28.432),134421,1563529.0,4
81.3361,28.4859,2019-04-19,POINT (81.3361 28.4859),134421,1563529.0,4
81.3345,28.4958,2019-04-19,POINT (81.3345 28.4958),134421,1563529.0,4
81.3368,28.505,2019-04-20,POINT (81.3368 28.505),134421,1563529.0,4
81.3493,28.5028,2019-04-20,POINT (81.3493 28.5028),134421,1563529.0,4
81.298,28.6167,2019-04-20,POINT (81.298 28.6167),134421,1563529.0,4
81.3597,28.5017,2019-04-20,POINT (81.3597 28.5017),134421,1563529.0,4
81.3658,28.5054,2019-04-20,POINT (81.3658 28.5054),134421,1563529.0,4
81.3548,28.4782,2019-04-21,POINT (81.3548 28.4782),134421,1563529.0,4
81.3634,28.508,2019-04-21,POINT (81.3634 28.508),134421,1563529.0,4
81.2709,28.504,2019-04-21,POINT (81.2709 28.504),134421,1563529.0,4
81.2876,28.607,2019-04-21,POINT (81.2876 28.607),134421,1563529.0,4
81.2797,28.5128,2019-04-22,POINT (81.2797 28.5128),134421,1563529.0,4
81.3453,28.4755,2019-04-22,POINT (81.3453 28.4755),134421,1563529.0,4
81.3654,28.4725,2019-04-22,POINT (81.3654 28.4725),134421,1563529.0,4
81.8693,28.3033,2019-04-22,POINT (81.8693 28.3033),134421,1563529.0,4
81.6418,28.4561,2019-04-22,POINT (81.6418 28.4561),134421,1563529.0,4
81.3613,28.4627,2019-04-23,POINT (81.3613 28.4627),134421,1563529.0,4
81.6734,28.4847,2019-04-23,POINT (81.6734 28.4847),134421,1563529.0,4
81.6338,28.5127,2019-04-25,POINT (81.6338 28.5127),134421,1563529.0,4
81.736,28.4203,2019-04-26,POINT (81.736 28.4203),134421,1563529.0,4
81.7594,28.4403,2019-04-27,POINT (81.7594 28.4403),134421,1563529.0,4
81.6207,28.4471,2019-04-27,POINT (81.6207 28.4471),134421,1563529.0,4
81.3913,28.4587,2019-04-27,POINT (81.3913 28.4587),134421,1563529.0,4
81.3294,28.6795,2019-04-27,POINT (81.3294 28.6795),134421,1563529.0,4
81.3187,28.6778,2019-04-27,POINT (81.3187 28.6778),134421,1563529.0,4
81.292,28.7018,2019-04-27,POINT (81.292 28.7018),134421,1563529.0,4
81.6358,28.4215,2019-04-27,POINT (81.6358 28.4215),134421,1563529.0,4
81.8971,28.3412,2019-04-27,POINT (81.8971 28.3412),134421,1563529.0,4
81.9931,28.2176,2019-04-28,POINT (81.9931 28.2176),134421,1563529.0,4
81.8138,28.3304,2019-04-28,POINT (81.8138 28.3304),134421,1563529.0,4
81.62,28.436,2019-04-28,POINT (81.62 28.436),134421,1563529.0,4
81.3768,28.4421,2019-04-28,POINT (81.3768 28.4421),134421,1563529.0,4
81.6727,28.4958,2019-04-28,POINT (81.6727 28.4958),134421,1563529.0,4
81.6618,28.4944,2019-04-28,POINT (81.6618 28.4944),134421,1563529.0,4
81.4244,28.6381,2019-04-28,POINT (81.4244 28.6381),134421,1563529.0,4
81.38,28.6324,2019-04-28,POINT (81.38 28.6324),134421,1563529.0,4
81.3651,28.6587,2019-04-28,POINT (81.3651 28.6587),134421,1563529.0,4
81.307,28.6794,2019-04-28,POINT (81.307 28.6794),134421,1563529.0,4
81.3131,28.7084,2019-04-28,POINT (81.3131 28.7084),134421,1563529.0,4
81.3023,28.707,2019-04-28,POINT (81.3023 28.707),134421,1563529.0,4
81.3946,28.4495,2019-04-28,POINT (81.3946 28.4495),134421,1563529.0,4
81.6626,28.4946,2019-04-29,POINT (81.6626 28.4946),134421,1563529.0,4
81.7032,28.4687,2019-04-29,POINT (81.7032 28.4687),134421,1563529.0,4
81.6189,28.4284,2019-04-29,POINT (81.6189 28.4284),134421,1563529.0,4
81.6296,28.4267,2019-04-29,POINT (81.6296 28.4267),134421,1563529.0,4
81.8178,28.3281,2019-04-29,POINT (81.8178 28.3281),134421,1563529.0,4
81.8963,28.2808,2019-04-29,POINT (81.8963 28.2808),134421,1563529.0,4
81.307,28.7371,2019-04-29,POINT (81.307 28.7371),134421,1563529.0,4
81.8281,28.3321,2019-04-29,POINT (81.8281 28.3321),134421,1563529.0,4
81.6196,28.4276,2019-04-29,POINT (81.6196 28.4276),134421,1563529.0,4
81.2986,28.7415,2019-04-29,POINT (81.2986 28.7415),134421,1563529.0,4
81.9183,28.2708,2019-04-30,POINT (81.9183 28.2708),134421,1563529.0,4
81.7608,28.34,2019-04-30,POINT (81.7608 28.34),134421,1563529.0,4
81.612,28.4185,2019-04-30,POINT (81.612 28.4185),134421,1563529.0,4
81.7006,28.4784,2019-04-30,POINT (81.7006 28.4784),134421,1563529.0,4
81.6476,28.4796,2019-04-30,POINT (81.6476 28.4796),134421,1563529.0,4
81.3582,28.6852,2019-04-30,POINT (81.3582 28.6852),134421,1563529.0,4
81.3477,28.6836,2019-04-30,POINT (81.3477 28.6836),134421,1563529.0,4
81.3125,28.7233,2019-04-30,POINT (81.3125 28.7233),134421,1563529.0,4
81.4634,28.6048,2019-05-01,POINT (81.4634 28.6048),134421,1563529.0,4
81.3352,28.6042,2019-05-01,POINT (81.3352 28.6042),134421,1563529.0,4
81.3966,28.5864,2019-05-01,POINT (81.3966 28.5864),134421,1563529.0,4
81.4783,28.5658,2019-05-01,POINT (81.4783 28.5658),134421,1563529.0,4
81.655,28.4674,2019-05-01,POINT (81.655 28.4674),134421,1563529.0,4
81.4056,28.4931,2019-05-01,POINT (81.4056 28.4931),134421,1563529.0,4
81.7742,28.4321,2019-05-01,POINT (81.7742 28.4321),134421,1563529.0,4
81.5991,28.4476,2019-05-01,POINT (81.5991 28.4476),134421,1563529.0,4
81.668,28.4011,2019-05-01,POINT (81.668 28.4011),134421,1563529.0,4
81.3282,28.6074,2019-05-01,POINT (81.3282 28.6074),134421,1563529.0,4
81.3389,28.6057,2019-05-01,POINT (81.3389 28.6057),134421,1563529.0,4
81.3909,28.5877,2019-05-01,POINT (81.3909 28.5877),134421,1563529.0,4
81.3894,28.5785,2019-05-01,POINT (81.3894 28.5785),134421,1563529.0,4
81.4002,28.5767,2019-05-01,POINT (81.4002 28.5767),134421,1563529.0,4
81.4123,28.5017,2019-05-01,POINT (81.4123 28.5017),134421,1563529.0,4
81.4016,28.4771,2019-05-01,POINT (81.4016 28.4771),134421,1563529.0,4
81.6533,28.3937,2019-05-02,POINT (81.6533 28.3937),134421,1563529.0,4
81.2946,28.5389,2019-05-02,POINT (81.2946 28.5389),134421,1563529.0,4
81.3332,28.502,2019-05-02,POINT (81.3332 28.502),134421,1563529.0,4
81.3454,28.5151,2019-05-02,POINT (81.3454 28.5151),134421,1563529.0,4
81.3091,28.5415,2019-05-02,POINT (81.3091 28.5415),134421,1563529.0,4
81.3551,28.6915,2019-05-02,POINT (81.3551 28.6915),134421,1563529.0,4
81.2962,28.5341,2019-05-02,POINT (81.2962 28.5341),134421,1563529.0,4
81.3021,28.5334,2019-05-02,POINT (81.3021 28.5334),134421,1563529.0,4
81.4395,28.5299,2019-05-02,POINT (81.4395 28.5299),134421,1563529.0,4
81.5761,28.4446,2019-05-02,POINT (81.5761 28.4446),134421,1563529.0,4
81.588,28.446,2019-05-02,POINT (81.588 28.446),134421,1563529.0,4
82.1377,28.2265,2019-05-04,POINT (82.1377 28.2265),134421,1563529.0,4
81.502,28.4696,2019-05-05,POINT (81.502 28.4696),134421,1563529.0,4
81.4962,28.4709,2019-05-05,POINT (81.4962 28.4709),134421,1563529.0,4
81.4894,28.4628,2019-05-05,POINT (81.4894 28.4628),134421,1563529.0,4
82.057,28.2041,2019-05-05,POINT (82.057 28.2041),134421,1563529.0,4
81.3796,28.6732,2019-05-05,POINT (81.3796 28.6732),134421,1563529.0,4
81.4877,28.4727,2019-05-05,POINT (81.4877 28.4727),134421,1563529.0,4
82.0909,28.2158,2019-05-05,POINT (82.0909 28.2158),134421,1563529.0,4
82.0683,28.1876,2019-05-06,POINT (82.0683 28.1876),134421,1563529.0,4
82.0765,28.1929,2019-05-06,POINT (82.0765 28.1929),134421,1563529.0,4
82.0224,28.1929,2019-05-06,POINT (82.0224 28.1929),134421,1563529.0,4
82.0207,28.2023,2019-05-06,POINT (82.0207 28.2023),134421,1563529.0,4
81.9481,28.3271,2019-05-06,POINT (81.9481 28.3271),134421,1563529.0,4
81.8136,28.3541,2019-05-06,POINT (81.8136 28.3541),134421,1563529.0,4
81.8069,28.3576,2019-05-06,POINT (81.8069 28.3576),134421,1563529.0,4
81.4813,28.5382,2019-05-06,POINT (81.4813 28.5382),134421,1563529.0,4
81.4521,28.626,2019-05-06,POINT (81.4521 28.626),134421,1563529.0,4
81.3764,28.7259,2019-05-06,POINT (81.3764 28.7259),134421,1563529.0,4
81.8178,28.3594,2019-05-06,POINT (81.8178 28.3594),134421,1563529.0,4
81.9695,28.2265,2019-05-07,POINT (81.9695 28.2265),134421,1563529.0,4
81.9667,28.2635,2019-05-07,POINT (81.9667 28.2635),134421,1563529.0,4
81.9702,28.3008,2019-05-07,POINT (81.9702 28.3008),134421,1563529.0,4
81.6597,28.3767,2019-05-07,POINT (81.6597 28.3767),134421,1563529.0,4
81.7868,28.4412,2019-05-07,POINT (81.7868 28.4412),134421,1563529.0,4
81.6244,28.5008,2019-05-07,POINT (81.6244 28.5008),134421,1563529.0,4
81.6145,28.4994,2019-05-07,POINT (81.6145 28.4994),134421,1563529.0,4
81.3218,28.5874,2019-05-07,POINT (81.3218 28.5874),134421,1563529.0,4
81.3116,28.586,2019-05-07,POINT (81.3116 28.586),134421,1563529.0,4
81.4617,28.6163,2019-05-07,POINT (81.4617 28.6163),134421,1563529.0,4
81.4515,28.6149,2019-05-07,POINT (81.4515 28.6149),134421,1563529.0,4
81.2929,28.6565,2019-05-07,POINT (81.2929 28.6565),134421,1563529.0,4
81.3977,28.7079,2019-05-07,POINT (81.3977 28.7079),134421,1563529.0,4
81.3944,28.7258,2019-05-07,POINT (81.3944 28.7258),134421,1563529.0,4
81.364,28.7214,2019-05-07,POINT (81.364 28.7214),134421,1563529.0,4
81.3204,28.7531,2019-05-07,POINT (81.3204 28.7531),134421,1563529.0,4
81.3319,28.7055,2019-05-08,POINT (81.3319 28.7055),134421,1563529.0,4
81.3134,28.6625,2019-05-08,POINT (81.3134 28.6625),134421,1563529.0,4
81.3573,28.6003,2019-05-08,POINT (81.3573 28.6003),134421,1563529.0,4
81.3673,28.5988,2019-05-08,POINT (81.3673 28.5988),134421,1563529.0,4
81.3457,28.5929,2019-05-08,POINT (81.3457 28.5929),134421,1563529.0,4
81.4245,28.5719,2019-05-08,POINT (81.4245 28.5719),134421,1563529.0,4
81.3121,28.5796,2019-05-08,POINT (81.3121 28.5796),134421,1563529.0,4
81.4824,28.5257,2019-05-08,POINT (81.4824 28.5257),134421,1563529.0,4
81.7702,28.4453,2019-05-08,POINT (81.7702 28.4453),134421,1563529.0,4
81.7259,28.4336,2019-05-08,POINT (81.7259 28.4336),134421,1563529.0,4
81.5015,28.4587,2019-05-08,POINT (81.5015 28.4587),134421,1563529.0,4
81.8584,28.3394,2019-05-08,POINT (81.8584 28.3394),134421,1563529.0,4
81.9763,28.2934,2019-05-08,POINT (81.9763 28.2934),134421,1563529.0,4
81.9864,28.2918,2019-05-08,POINT (81.9864 28.2918),134421,1563529.0,4
81.9849,28.2828,2019-05-08,POINT (81.9849 28.2828),134421,1563529.0,4
81.9655,28.2674,2019-05-08,POINT (81.9655 28.2674),134421,1563529.0,4
82.1263,28.2239,2019-05-08,POINT (82.1263 28.2239),134421,1563529.0,4
81.8453,28.3432,2019-05-08,POINT (81.8453 28.3432),134421,1563529.0,4
81.3073,28.5832,2019-05-08,POINT (81.3073 28.5832),134421,1563529.0,4
81.3177,28.5712,2019-05-08,POINT (81.3177 28.5712),134421,1563529.0,4
81.5952,28.4611,2019-05-08,POINT (81.5952 28.4611),134421,1563529.0,4
82.2146,28.2783,2019-05-08,POINT (82.2146 28.2783),134421,1563529.0,4
82.0837,28.2419,2019-05-08,POINT (82.0837 28.2419),134421,1563529.0,4
81.5006,28.5191,2019-05-08,POINT (81.5006 28.5191),134421,1563529.0,4
82.0596,28.184,2019-05-09,POINT (82.0596 28.184),134421,1563529.0,4
81.9438,28.2669,2019-05-09,POINT (81.9438 28.2669),134421,1563529.0,4
81.9327,28.2651,2019-05-09,POINT (81.9327 28.2651),134421,1563529.0,4
81.9588,28.3081,2019-05-09,POINT (81.9588 28.3081),134421,1563529.0,4
81.8794,28.2954,2019-05-09,POINT (81.8794 28.2954),134421,1563529.0,4
81.8676,28.2936,2019-05-09,POINT (81.8676 28.2936),134421,1563529.0,4
81.8468,28.3053,2019-05-09,POINT (81.8468 28.3053),134421,1563529.0,4
81.8732,28.3582,2019-05-09,POINT (81.8732 28.3582),134421,1563529.0,4
81.8231,28.3696,2019-05-09,POINT (81.8231 28.3696),134421,1563529.0,4
81.8116,28.3678,2019-05-09,POINT (81.8116 28.3678),134421,1563529.0,4
81.7788,28.435,2019-05-09,POINT (81.7788 28.435),134421,1563529.0,4
81.4743,28.521,2019-05-09,POINT (81.4743 28.521),134421,1563529.0,4
81.3987,28.5183,2019-05-09,POINT (81.3987 28.5183),134421,1563529.0,4
81.4087,28.5299,2019-05-09,POINT (81.4087 28.5299),134421,1563529.0,4
81.3263,28.566,2019-05-09,POINT (81.3263 28.566),134421,1563529.0,4
81.3143,28.564,2019-05-09,POINT (81.3143 28.564),134421,1563529.0,4
81.3656,28.586,2019-05-09,POINT (81.3656 28.586),134421,1563529.0,4
81.4474,28.6096,2019-05-09,POINT (81.4474 28.6096),134421,1563529.0,4
81.313,28.5971,2019-05-09,POINT (81.313 28.5971),134421,1563529.0,4
81.353,28.7355,2019-05-09,POINT (81.353 28.7355),134421,1563529.0,4
81.3414,28.7336,2019-05-09,POINT (81.3414 28.7336),134421,1563529.0,4
81.5778,28.4665,2019-05-09,POINT (81.5778 28.4665),134421,1563529.0,4
81.859,28.3596,2019-05-09,POINT (81.859 28.3596),134421,1563529.0,4
81.8732,28.3611,2019-05-09,POINT (81.8732 28.3611),134421,1563529.0,4
81.8638,28.36,2019-05-09,POINT (81.8638 28.36),134421,1563529.0,4
81.8783,28.3616,2019-05-09,POINT (81.8783 28.3616),134421,1563529.0,4
82.2376,28.2738,2019-05-09,POINT (82.2376 28.2738),134421,1563529.0,4
82.2381,28.2622,2019-05-09,POINT (82.2381 28.2622),134421,1563529.0,4
82.2539,28.2638,2019-05-09,POINT (82.2539 28.2638),134421,1563529.0,4
81.3246,28.6216,2019-05-09,POINT (81.3246 28.6216),134421,1563529.0,4
81.4157,28.5734,2019-05-09,POINT (81.4157 28.5734),134421,1563529.0,4
82.2618,28.2596,2019-05-09,POINT (82.2618 28.2596),134421,1563529.0,4
82.2608,28.2627,2019-05-10,POINT (82.2608 28.2627),134421,1563529.0,4
82.0866,28.1943,2019-05-10,POINT (82.0866 28.1943),134421,1563529.0,4
81.322,28.6032,2019-05-10,POINT (81.322 28.6032),134421,1563529.0,4
81.5155,28.4968,2019-05-10,POINT (81.5155 28.4968),134421,1563529.0,4
81.5793,28.4596,2019-05-10,POINT (81.5793 28.4596),134421,1563529.0,4
81.3471,28.5843,2019-05-10,POINT (81.3471 28.5843),134421,1563529.0,4
81.4816,28.5089,2019-05-10,POINT (81.4816 28.5089),134421,1563529.0,4
81.5016,28.5059,2019-05-10,POINT (81.5016 28.5059),134421,1563529.0,4
81.5116,28.5044,2019-05-10,POINT (81.5116 28.5044),134421,1563529.0,4
81.5203,28.4939,2019-05-10,POINT (81.5203 28.4939),134421,1563529.0,4
81.5861,28.4564,2019-05-10,POINT (81.5861 28.4564),134421,1563529.0,4
81.8166,28.4027,2019-05-10,POINT (81.8166 28.4027),134421,1563529.0,4
82.0896,28.2403,2019-05-10,POINT (82.0896 28.2403),134421,1563529.0,4
81.3206,28.5529,2019-05-11,POINT (81.3206 28.5529),134421,1563529.0,4
82.0457,28.2491,2019-05-11,POINT (82.0457 28.2491),134421,1563529.0,4
82.054,28.258,2019-05-11,POINT (82.054 28.258),134421,1563529.0,4
